Delivery Challan ID,Challan Date,Delivery Challan Number,Challan Type,Status,Invoice Status,Customer ID,Customer Name,Customer Number,Place of Supply,GST Treatment,GST Identification Number (GSTIN),Is Inclusive Tax,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,Kit Combo Item Name,Account,Item Desc,QuantityOrdered,QuantityInvoiced,Usage unit,Item Price,Discount,Discount Amount,HSN/SAC,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Tax Authority,Item Tax Exemption Reason,Item Type,Item Total,SubTotal,Total
1577805000000789001,2024-08-15,DC-00360,others,Delivered,Invoiced,1577805000000193029,YASH AGRO AGENCY (Digras),CUS-48,MH,business_gst,27BITPK4208G1Z2,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,10,10,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,517.50,Tax Group,,,goods,10350.00,67650.00,71032.50
1577805000000790001,2024-08-15,DC-00361,Supply on Approval,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Fe - 10 Kg,1577805000000148041,,,Sales,,10,10,bag,265.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,132.50,Tax Group,,,goods,2650.00,24560.00,26334.70
1577805000000790001,2024-08-15,DC-00361,Supply on Approval,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,24560.00,26334.70
1577805000000790001,2024-08-15,DC-00361,Supply on Approval,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (100 ML),1577805000000034265,,,Sales,,20,20,,170.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,170.00,Tax Group,,,goods,3400.00,24560.00,26334.70
1577805000000790001,2024-08-15,DC-00361,Supply on Approval,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,20,20,,205.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,205.00,Tax Group,,,goods,4100.00,24560.00,26334.70
1577805000000790001,2024-08-15,DC-00361,Supply on Approval,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,10,10,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,937.20,Tax Group,,,goods,7810.00,24560.00,26334.70
1577805000000791001,2024-08-15,DC-00362,Supply on Approval,Delivered,Invoiced,1577805000000594001,Shri Sidhivinayak Krushi Kendra (Hingoli),CUS-106,MH,business_gst,27PBEPS0608Q1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,8,8,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,764.00,Tax Group,,,goods,15280.00,15280.00,16044.00
1577805000000791011,2024-08-15,DC-00363,Supply on Approval,Delivered,Invoiced,1577805000000551069,Shri Krishna Krushi Kendra (Umra),CUS-99,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,10,10,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,955.00,Tax Group,,,goods,19100.00,19100.00,20055.00
1577805000000786011,2024-08-15,DC-00364,Supply on Approval,Delivered,Invoiced,1577805000000098001,DOIPHODE KRISHI KENDRA ( Hingoli),CUS-17,MH,business_gst,27AIIPD3437G1ZG,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,5,5,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,477.50,Tax Group,,,goods,9550.00,14725.00,15461.26
1577805000000786011,2024-08-15,DC-00364,Supply on Approval,Delivered,Invoiced,1577805000000098001,DOIPHODE KRISHI KENDRA ( Hingoli),CUS-17,MH,business_gst,27AIIPD3437G1ZG,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,5,5,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,258.76,Tax Group,,,goods,5175.00,14725.00,15461.26
1577805000000794001,2024-08-16,DC-00365,others,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,15,15,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,776.26,Tax Group,,,goods,15525.00,44175.00,46383.76
1577805000000794001,2024-08-16,DC-00365,others,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,15,15,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1432.50,Tax Group,,,goods,28650.00,44175.00,46383.76
1577805000000795001,2024-08-16,DC-00366,Supply on Approval,Delivered,Invoiced,1577805000000540035,Sahyadri Agro Agency (Bolda Phata),CUS-95,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,38200.00,40110.00
1577805000000802001,2024-08-17,DC-00367,others,Delivered,Invoiced,1577805000000112001,PARTANI KRUSHI KENDRA (Lohgaon),CUS-20,MH,business_gst,27BVSPP6590E1ZV,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,53820.00,57604.40
1577805000000802001,2024-08-17,DC-00367,others,Delivered,Invoiced,1577805000000112001,PARTANI KRUSHI KENDRA (Lohgaon),CUS-20,MH,business_gst,27BVSPP6590E1ZV,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,53820.00,57604.40
1577805000000804001,2024-08-17,DC-00368,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,30,30,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,2865.00,Tax Group,,,goods,57300.00,74250.00,77962.50
1577805000000804001,2024-08-17,DC-00368,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,10,10,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,517.50,Tax Group,,,goods,10350.00,74250.00,77962.50
1577805000000804001,2024-08-17,DC-00368,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,74250.00,77962.50
1577805000000805001,2024-08-17,DC-00369,Supply on Approval,Delivered,Invoiced,1577805000000714001,Pangarkar Traders (JAWLA BAZAR),CUS-118,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Micromax Kit (50 Kg),1577805000000066027,,,Sales,,10,10,pcs,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,955.00,Tax Group,,,goods,19100.00,19100.00,20055.00
1577805000000806001,2024-08-17,DC-00370,Supply on Approval,Delivered,Invoiced,1577805000000135001,MAHESH AGRO AGENCY ( Jawala Bazar),CUS-32,MH,business_gst,27EMUPK3299H1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Bio Surakshak - Rekha (Psudomonas),1577805000000034184,,,Sales,,15,15,,260.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,195.00,Tax Group,,,goods,3900.00,7800.00,8190.00
1577805000000806001,2024-08-17,DC-00370,Supply on Approval,Delivered,Invoiced,1577805000000135001,MAHESH AGRO AGENCY ( Jawala Bazar),CUS-32,MH,business_gst,27EMUPK3299H1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Bio Surakshak - Tryka (Trichoderma),1577805000000034193,,,Sales,,15,15,,260.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,195.00,Tax Group,,,goods,3900.00,7800.00,8190.00
1577805000000809001,2024-08-18,DC-00371,Supply on Approval,Delivered,Invoiced,1577805000000143238,VIJAY FERTILIZERS ( Goregaon),CUS-40,MH,business_gst,27EBEPK9529M1ZY,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,10,10,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,647.50,Tax Group,,,goods,12950.00,12950.00,13597.50
1577805000000807003,2024-08-18,DC-00372,Supply on Approval,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,19820.00,21904.40
1577805000000807003,2024-08-18,DC-00372,Supply on Approval,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,20,20,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,210.00,Tax Group,,,goods,4200.00,19820.00,21904.40
1577805000000807015,2024-08-18,DC-00373,Supply on Approval,Delivered,Invoiced,1577805000000099001,"SHRI GAJANAN BABA AGRO AGENCY, KALAMNURI",CUS-18,MH,business_gst,27FYLPP4591R1Z4,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,10,10,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,647.50,Tax Group,,,goods,12950.00,12950.00,13597.50
1577805000000805011,2024-08-18,DC-00374,Supply on Approval,Delivered,Invoiced,1577805000000811001,Raj Krushi Kendra (Dongarkada),CUS-132,MH,business_gst,27CRAPK9796E1ZB,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,78775.00,82713.76
1577805000000805011,2024-08-18,DC-00374,Supply on Approval,Delivered,Invoiced,1577805000000811001,Raj Krushi Kendra (Dongarkada),CUS-132,MH,business_gst,27CRAPK9796E1ZB,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,20,20,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1035.00,Tax Group,,,goods,20700.00,78775.00,82713.76
1577805000000805011,2024-08-18,DC-00374,Supply on Approval,Delivered,Invoiced,1577805000000811001,Raj Krushi Kendra (Dongarkada),CUS-132,MH,business_gst,27CRAPK9796E1ZB,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (100 ML),1577805000000034265,,,Sales,,40,40,,170.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,340.00,Tax Group,,,goods,6800.00,78775.00,82713.76
1577805000000805011,2024-08-18,DC-00374,Supply on Approval,Delivered,Invoiced,1577805000000811001,Raj Krushi Kendra (Dongarkada),CUS-132,MH,business_gst,27CRAPK9796E1ZB,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,78775.00,82713.76
1577805000000805011,2024-08-18,DC-00374,Supply on Approval,Delivered,Invoiced,1577805000000811001,Raj Krushi Kendra (Dongarkada),CUS-132,MH,business_gst,27CRAPK9796E1ZB,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,5,5,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,323.76,Tax Group,,,goods,6475.00,78775.00,82713.76
1577805000000806338,2024-04-25,DC-00375,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,10,10,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,517.50,Tax Group,,,goods,10350.00,16300.00,17115.00
1577805000000806338,2024-04-25,DC-00375,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,10,10,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,195.00,Tax Group,,,goods,3900.00,16300.00,17115.00
1577805000000806338,2024-04-25,DC-00375,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,10,10,,205.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,102.50,Tax Group,,,goods,2050.00,16300.00,17115.00
1577805000000806406,2024-05-08,DC-00376,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,40,40,,143.50,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,287.00,Tax Group,,,goods,5740.00,5740.00,6027.00
1577805000000806470,2024-05-25,DC-00377,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,5,5,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,258.76,Tax Group,,,goods,5175.00,26715.00,28050.76
1577805000000806470,2024-05-25,DC-00377,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (10 Kg),1577805000000034126,,,Sales,,10,10,,570.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,285.00,Tax Group,,,goods,5700.00,26715.00,28050.76
1577805000000806470,2024-05-25,DC-00377,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,4,4,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,382.00,Tax Group,,,goods,7640.00,26715.00,28050.76
1577805000000806470,2024-05-25,DC-00377,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,40,40,,205.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,410.00,Tax Group,,,goods,8200.00,26715.00,28050.76
1577805000000806546,2024-05-29,DC-00378,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,12,12,pcs,390.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,234.00,Tax Group,,,goods,4680.00,16280.00,17094.00
1577805000000806546,2024-05-29,DC-00378,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (100 gm),1577805000000148005,,,Sales,,76,76,pcs,50.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,190.00,Tax Group,,,goods,3800.00,16280.00,17094.00
1577805000000806546,2024-05-29,DC-00378,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,20,20,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,390.00,Tax Group,,,goods,7800.00,16280.00,17094.00
1577805000000806618,2024-06-23,DC-00379,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,60,60,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,1170.00,Tax Group,,,goods,23400.00,62350.00,65467.50
1577805000000806618,2024-06-23,DC-00379,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (400 ML),1577805000000034310,,,Sales,,30,30,,750.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,1125.00,Tax Group,,,goods,22500.00,62350.00,65467.50
1577805000000806618,2024-06-23,DC-00379,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,62350.00,65467.50
1577805000000806618,2024-06-23,DC-00379,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,TITANIC KIT - (25 Kg),1577805000000034346,,,Sales,,10,10,,985.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,492.50,Tax Group,,,goods,9850.00,62350.00,65467.50
1577805000000806686,2024-07-10,DC-00380,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (400 ML),1577805000000034283,,,Sales,,15,15,,610.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,457.50,Tax Group,,,goods,9150.00,15950.00,16747.50
1577805000000806686,2024-07-10,DC-00380,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (100 ML),1577805000000034265,,,Sales,,40,40,,170.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,340.00,Tax Group,,,goods,6800.00,15950.00,16747.50
1577805000000806746,2024-07-14,DC-00381,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (400 ML),1577805000000034283,,,Sales,,30,30,,610.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,915.00,Tax Group,,,goods,18300.00,18300.00,19215.00
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,40,40,,205.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,410.00,Tax Group,,,goods,8200.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,10,10,pcs,390.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,195.00,Tax Group,,,goods,3900.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,PICKUP - 99 (200 ML),1577805000000034247,,,Sales,,20,20,,290.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,290.00,Tax Group,,,goods,5800.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,5,5,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,323.76,Tax Group,,,goods,6475.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,BOOMER - 90 (100 ML),1577805000000034319,,,Sales,,40,40,,210.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,420.00,Tax Group,,,goods,8400.00,62895.00,67133.16
1577805000000806802,2024-07-27,DC-00382,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,BOOMER - 90 (200 ML),1577805000000034328,,,Sales,,20,20,,395.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,395.00,Tax Group,,,goods,7900.00,62895.00,67133.16
1577805000000806982,2024-06-14,DC-00383,Supply on Approval,Delivered,Invoiced,1577805000000087023,SHRI KRISHNA KRUSHI SEVA KENDRA ( Nanded),CUS-14,MH,business_gst,27AKCPL1516G1ZI,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,20,20,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1035.00,Tax Group,,,goods,20700.00,20700.00,21735.00
1577805000000816013,2024-08-19,DC-00384,Supply on Approval,Delivered,Invoiced,1577805000000248001,SHETI VIKAS SAHITYA AGENCIES ( Dhule),CUS-55,MH,business_gst,27AATFS6634B1ZX,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,220,220,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,4290.00,Tax Group,,,goods,85800.00,265800.00,279090.00
